fc,ds,dimension,promise,arrival,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units_from_shipment_data,cumulative_route_assignment
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.68,not_defined,0,"('r810', 'r6954', 'r7164')",4.0,"[('r810', 4)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.68,not_defined,0,"('r810', 'r7164')",13.0,"[('r810', 13)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.49,not_defined,0,"('r835', 'r7675', 'r7759')",2.0,"[('r7675', 2)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.49,not_defined,0,"('r835', 'r7759')",6.0,"[('r7759', 3), ('r835', 3)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.47,not_defined,0,"('r836', 'r7676', 'r7760')",2.0,"[('r7676', 2)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.47,not_defined,0,"('r836', 'r7760')",8.0,"[('r836', 8)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.45,not_defined,0,"('r837', 'r7677', 'r7761')",0.0,
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.45,not_defined,0,"('r837', 'r7761')",2.0,"[('r837', 2)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.47,not_defined,0,"('r838', 'r7678', 'r7762')",2.0,"[('r838', 2)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.47,not_defined,0,"('r838', 'r7762')",7.0,"[('r838', 7)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.56,not_defined,0,"('r811', 'r6955', 'r7165')",1.0,"[('r811', 1)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.56,not_defined,0,"('r811', 'r7165')",3.0,"[('r811', 3)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.47,not_defined,0,"('r839', 'r7679', 'r7763')",0.0,
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.47,not_defined,0,"('r839', 'r7763')",2.0,"[('r839', 2)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.59,not_defined,0,"('r812', 'r6956', 'r7166')",1.0,"[('r812', 1)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.59,not_defined,0,"('r812', 'r7166')",4.0,"[('r812', 4)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.48,not_defined,0,"('r813', 'r6957', 'r7167')",0.0,
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.48,not_defined,0,"('r813', 'r7167')",2.0,"[('r813', 2)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.48,not_defined,0,"('r840', 'r7680', 'r7764')",0.0,
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.48,not_defined,0,"('r840', 'r7764')",1.0,"[('r840', 1)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.47,not_defined,0,"('r841', 'r7681', 'r7765')",0.0,
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.47,not_defined,0,"('r841', 'r7765')",1.0,"[('r841', 1)]"
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.44,not_defined,0,"('r842', 'r7682', 'r7766')",0.0,
LAS7,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.44,not_defined,0,"('r842', 'r7766')",2.0,"[('r842', 2)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.58,not_defined,0,"('r814', 'r6958', 'r7168')",0.0,
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.58,not_defined,0,"('r814', 'r7168')",1.0,"[('r814', 1)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.47,not_defined,0,"('r815', 'r6959', 'r7169')",0.0,
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.47,not_defined,0,"('r815', 'r7169')",1.0,"[('r815', 1)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.47,not_defined,0,"('r816', 'r6960', 'r7170')",0.0,
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.47,not_defined,0,"('r816', 'r7170')",1.0,"[('r816', 1)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.69,not_defined,0,"('r817', 'r6961', 'r7171')",3.0,"[('r817', 3)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.69,not_defined,0,"('r817', 'r7171')",12.0,"[('r817', 12)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.68,not_defined,0,"('r818', 'r6962', 'r7172')",3.0,"[('r818', 3)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.68,not_defined,0,"('r818', 'r7172')",11.0,"[('r818', 11)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.68,not_defined,0,"('r819', 'r6963', 'r7173')",4.0,"[('r819', 4)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.68,not_defined,0,"('r819', 'r7173')",16.0,"[('r819', 16)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.66,not_defined,0,"('r820', 'r6964', 'r7174')",0.0,
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.66,not_defined,0,"('r820', 'r7174')",1.0,"[('r820', 1)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.63,not_defined,0,"('r821', 'r6965', 'r7175')",1.0,"[('r821', 1)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.63,not_defined,0,"('r821', 'r7175')",2.0,"[('r821', 2)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.66,not_defined,0,"('r822', 'r6966', 'r7176')",4.0,"[('r822', 4)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.66,not_defined,0,"('r822', 'r7176')",14.0,"[('r822', 14)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.67,not_defined,0,"('r823', 'r6967', 'r7177')",2.0,"[('r823', 2)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.67,not_defined,0,"('r823', 'r7177')",7.0,"[('r823', 7)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.65,not_defined,0,"('r824', 'r6968', 'r7178')",2.0,"[('r824', 2)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.65,not_defined,0,"('r824', 'r7178')",8.0,"[('r824', 8)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.6,not_defined,0,"('r825', 'r6969', 'r7179')",4.0,"[('r6969', 1), ('r825', 3)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.6,not_defined,0,"('r825', 'r7179')",16.0,"[('r825', 16)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.53,not_defined,0,"('r826', 'r6970', 'r7180')",4.0,"[('r826', 4)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.53,not_defined,0,"('r826', 'r7180')",17.0,"[('r826', 17)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.53,not_defined,0,"('r827', 'r6971', 'r7181')",0.0,
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.53,not_defined,0,"('r827', 'r7181')",2.0,"[('r827', 2)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.57,not_defined,0,"('r828', 'r6972', 'r7182')",4.0,"[('r828', 4)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.57,not_defined,0,"('r828', 'r7182')",14.0,"[('r828', 14)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.61,not_defined,0,"('r829', 'r6973', 'r7183')",6.0,"[('r829', 6)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.61,not_defined,0,"('r829', 'r7183')",23.0,"[('r829', 23)]"
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.59,not_defined,0,"('r830', 'r6974', 'r7184')",0.0,
LAS7,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.59,not_defined,0,"('r830', 'r7184')",2.0,"[('r830', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.94,not_defined,0,"('r57', 'r78', 'r675', 'r2848', 'r3023')",4.0,"[('r57', 2), ('r78', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.94,not_defined,0,"('r78', 'r675', 'r3023')",16.0,"[('r675', 10), ('r78', 6)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.01,not_defined,0,"('r57', 'r78', 'r676', 'r2849', 'r3024')",1.0,"[('r57', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.01,not_defined,0,"('r78', 'r676', 'r3024')",3.0,"[('r676', 1), ('r78', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.94,not_defined,0,"('r57', 'r78', 'r677', 'r2850', 'r3025')",1.0,"[('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.94,not_defined,0,"('r78', 'r677', 'r3025')",2.0,"[('r677', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.99,not_defined,0,"('r57', 'r78', 'r678', 'r2851', 'r3026')",2.0,"[('r2851', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.99,not_defined,0,"('r78', 'r678', 'r3026')",8.0,"[('r678', 5), ('r78', 3)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.92,not_defined,0,"('r57', 'r78', 'r679', 'r2852', 'r3027')",3.0,"[('r2852', 1), ('r57', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.92,not_defined,0,"('r78', 'r679', 'r3027')",10.0,"[('r679', 6), ('r78', 4)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.98,not_defined,0,"('r57', 'r78', 'r680', 'r2853', 'r3028')",1.0,"[('r57', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.98,not_defined,0,"('r78', 'r680', 'r3028')",6.0,"[('r3028', 3), ('r680', 3)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.9,not_defined,0,"('r57', 'r78', 'r681', 'r2854', 'r3029')",1.0,"[('r57', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.9,not_defined,0,"('r78', 'r681', 'r3029')",2.0,"[('r681', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.96,not_defined,0,"('r57', 'r78', 'r682', 'r2855', 'r3030')",3.0,"[('r57', 3)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.96,not_defined,0,"('r78', 'r682', 'r3030')",10.0,"[('r682', 6), ('r78', 4)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.94,not_defined,0,"('r57', 'r78', 'r683', 'r2856', 'r3031')",3.0,"[('r2856', 1), ('r57', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.94,not_defined,0,"('r78', 'r683', 'r3031')",10.0,"[('r683', 6), ('r78', 4)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.98,not_defined,0,"('r57', 'r78', 'r684', 'r2857', 'r3032')",1.0,"[('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.98,not_defined,0,"('r78', 'r684', 'r3032')",3.0,"[('r684', 3)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.91,not_defined,0,"('r57', 'r78', 'r685', 'r2858', 'r3033')",4.0,"[('r57', 3), ('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.91,not_defined,0,"('r78', 'r685', 'r3033')",14.0,"[('r685', 10), ('r78', 4)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.93,not_defined,0,"('r57', 'r78', 'r686', 'r2859', 'r3034')",2.0,"[('r2859', 1), ('r57', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.93,not_defined,0,"('r78', 'r686', 'r3034')",9.0,"[('r686', 7), ('r78', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.94,not_defined,0,"('r57', 'r78', 'r687', 'r2860', 'r3035')",1.0,"[('r57', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.94,not_defined,0,"('r78', 'r687', 'r3035')",4.0,"[('r687', 2), ('r78', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.94,not_defined,0,"('r57', 'r78', 'r688', 'r2861', 'r3036')",4.0,"[('r57', 3), ('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.94,not_defined,0,"('r78', 'r688', 'r3036')",13.0,"[('r688', 5), ('r78', 8)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.97,not_defined,0,"('r57', 'r78', 'r689', 'r2862', 'r3037')",1.0,"[('r2862', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.97,not_defined,0,"('r78', 'r689', 'r3037')",2.0,"[('r689', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.96,not_defined,0,"('r57', 'r78', 'r690', 'r2863', 'r3038')",1.0,"[('r57', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.96,not_defined,0,"('r78', 'r690', 'r3038')",5.0,"[('r690', 4), ('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.96,not_defined,0,"('r57', 'r78', 'r691', 'r2864', 'r3039')",1.0,"[('r2864', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.96,not_defined,0,"('r78', 'r691', 'r3039')",2.0,"[('r691', 1), ('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.04,not_defined,0,"('r57', 'r78', 'r692', 'r2865', 'r3040')",3.0,"[('r57', 2), ('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.04,not_defined,0,"('r78', 'r692', 'r3040')",10.0,"[('r692', 1), ('r78', 9)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.04,not_defined,0,"('r57', 'r78', 'r693', 'r2866', 'r3041')",2.0,"[('r57', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.04,not_defined,0,"('r78', 'r693', 'r3041')",8.0,"[('r693', 2), ('r78', 6)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.02,not_defined,0,"('r57', 'r78', 'r694', 'r2867', 'r3042')",2.0,"[('r78', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.02,not_defined,0,"('r78', 'r694', 'r3042')",9.0,"[('r694', 2), ('r78', 7)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.02,not_defined,0,"('r57', 'r78', 'r695', 'r2868', 'r3043')",2.0,"[('r57', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.02,not_defined,0,"('r78', 'r695', 'r3043')",10.0,"[('r695', 2), ('r78', 8)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.06,not_defined,0,"('r57', 'r78', 'r696', 'r2869', 'r3044')",1.0,"[('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.06,not_defined,0,"('r78', 'r696', 'r3044')",2.0,"[('r696', 1), ('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.09,not_defined,0,"('r57', 'r78', 'r697', 'r2870', 'r3045')",2.0,"[('r57', 1), ('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.09,not_defined,0,"('r78', 'r697', 'r3045')",8.0,"[('r697', 1), ('r78', 7)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.03,not_defined,0,"('r57', 'r78', 'r698', 'r2871', 'r3046')",1.0,"[('r78', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.03,not_defined,0,"('r78', 'r698', 'r3046')",4.0,"[('r698', 2), ('r78', 2)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.02,not_defined,0,"('r57', 'r78', 'r699', 'r2872', 'r3047')",1.0,"[('r57', 1)]"
LAS7,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.02,not_defined,0,"('r78', 'r699', 'r3047')",5.0,"[('r699', 2), ('r78', 3)]"
LAS7,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.76,not_defined,0,"('r58', 'r79', 'r800', 'r6176', 'r6323')",0.0,
LAS7,DPS3,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.76,not_defined,0,"('r79', 'r800', 'r6323')",0.0,
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.4,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r868', 'r3883', 'r4683')",3.0,"[('r41', 3)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.4,not_defined,0,"('r5', 'r14', 'r71', 'r868', 'r4683')",4.0,"[('r14', 3), ('r71', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.4,not_defined,0,"('r14', 'r71', 'r868', 'r4683')",7.0,"[('r71', 7)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.4,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r869', 'r3884', 'r4684')",2.0,"[('r41', 1), ('r5', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.4,not_defined,0,"('r5', 'r14', 'r71', 'r869', 'r4684')",2.0,"[('r14', 1), ('r71', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.4,not_defined,0,"('r14', 'r71', 'r869', 'r4684')",4.0,"[('r71', 4)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.4,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r870', 'r3885', 'r4685')",1.0,"[('r41', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.4,not_defined,0,"('r5', 'r14', 'r71', 'r870', 'r4685')",2.0,"[('r14', 1), ('r71', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.4,not_defined,0,"('r14', 'r71', 'r870', 'r4685')",3.0,"[('r71', 3)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.41,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r871', 'r3886', 'r4686')",2.0,"[('r5', 2)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.41,not_defined,0,"('r5', 'r14', 'r71', 'r871', 'r4686')",3.0,"[('r14', 3)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.41,not_defined,0,"('r14', 'r71', 'r871', 'r4686')",4.0,"[('r71', 4)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.35,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r872', 'r3887', 'r4687')",3.0,"[('r41', 3)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.35,not_defined,0,"('r5', 'r14', 'r71', 'r872', 'r4687')",4.0,"[('r14', 4)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.35,not_defined,0,"('r14', 'r71', 'r872', 'r4687')",6.0,"[('r71', 6)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.41,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r873', 'r3888', 'r4688')",5.0,"[('r41', 3), ('r5', 2)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.41,not_defined,0,"('r5', 'r14', 'r71', 'r873', 'r4688')",8.0,"[('r14', 2), ('r71', 6)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.41,not_defined,0,"('r14', 'r71', 'r873', 'r4688')",13.0,"[('r71', 13)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.43,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r874', 'r3889', 'r4689')",4.0,"[('r41', 3), ('r5', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.43,not_defined,0,"('r5', 'r14', 'r71', 'r874', 'r4689')",6.0,"[('r14', 2), ('r71', 4)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.43,not_defined,0,"('r14', 'r71', 'r874', 'r4689')",10.0,"[('r71', 10)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.45,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r875', 'r3890', 'r4690')",4.0,"[('r41', 3), ('r5', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.45,not_defined,0,"('r5', 'r14', 'r71', 'r875', 'r4690')",6.0,"[('r14', 2), ('r71', 4)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.45,not_defined,0,"('r14', 'r71', 'r875', 'r4690')",10.0,"[('r71', 10)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.43,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r876', 'r3891', 'r4691')",2.0,"[('r41', 1), ('r5', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.43,not_defined,0,"('r5', 'r14', 'r71', 'r876', 'r4691')",3.0,"[('r14', 3)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.43,not_defined,0,"('r14', 'r71', 'r876', 'r4691')",6.0,"[('r71', 6)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.39,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r877', 'r3892', 'r4692')",2.0,"[('r41', 1), ('r5', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.39,not_defined,0,"('r5', 'r14', 'r71', 'r877', 'r4692')",3.0,"[('r14', 2), ('r71', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.39,not_defined,0,"('r14', 'r71', 'r877', 'r4692')",5.0,"[('r71', 5)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.36,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r878', 'r3893', 'r4693')",2.0,"[('r41', 1), ('r5', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.36,not_defined,0,"('r5', 'r14', 'r71', 'r878', 'r4693')",4.0,"[('r14', 2), ('r71', 2)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.36,not_defined,0,"('r14', 'r71', 'r878', 'r4693')",6.0,"[('r71', 6)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.38,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r879', 'r3894', 'r4694')",2.0,"[('r41', 2)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.38,not_defined,0,"('r5', 'r14', 'r71', 'r879', 'r4694')",2.0,"[('r14', 1), ('r71', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.38,not_defined,0,"('r14', 'r71', 'r879', 'r4694')",4.0,"[('r71', 4)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.41,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r880', 'r3895', 'r4695')",3.0,"[('r41', 3)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.41,not_defined,0,"('r5', 'r14', 'r71', 'r880', 'r4695')",4.0,"[('r14', 3), ('r71', 1)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.41,not_defined,0,"('r14', 'r71', 'r880', 'r4695')",6.0,"[('r71', 6)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.39,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r881', 'r3896', 'r4696')",2.0,"[('r41', 2)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.39,not_defined,0,"('r5', 'r14', 'r71', 'r881', 'r4696')",4.0,"[('r14', 2), ('r71', 2)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 12:00:00,2.39,not_defined,0,"('r14', 'r71', 'r881', 'r4696')",6.0,"[('r71', 6)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,2.38,not_defined,0,"('r5', 'r14', 'r41', 'r71', 'r882', 'r3897', 'r4697')",4.0,"[('r41', 4)]"
LGB3,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,2.38,not_defined,0,"('r5', 'r14', 'r71', 'r882', 'r4697')",6.0,"[('r14', 5), ('r71', 1)]"
