fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,amzl_optimal_flow,ddu_optimal_flow,3p_optimal_flow,optimal_flows_on_each_route
BFL1,DPS1,90033,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r92' 'r375' 'r5254'],1.2631625118795233,2021-05-11 05:00:00,1.263162494166915,1.0965458086114703e-09,1.661606408230139e-08,"{'r92': 1.263162494166915, 'r375': 1.661606408230139e-08, 'r5254': 1.0965458086114703e-09}"
BFL1,DPS1,90039,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r47' 'r92' 'r376' 'r4055' 'r5255'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r376': 0.0, 'r4055': 0.0, 'r5255': 0.0}"
BFL1,DPS1,90039,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r92' 'r376' 'r5255'],3.157906279698808,2021-05-11 05:00:00,3.1579062450833377,1.0821347409799248e-09,3.353332523722868e-08,"{'r92': 3.1579062450833377, 'r376': 3.353332523722868e-08, 'r5255': 1.0821347409799248e-09}"
BFL1,DPS1,90041,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r377' 'r4056' 'r5256'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r377': 0.0, 'r4056': 0.0, 'r5256': 0.0}"
BFL1,DPS1,90041,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r377' 'r5256'],3.157906279698808,2021-05-11 05:00:00,3.157906236487419,1.1038961426836573e-09,4.2107495735447755e-08,"{'r92': 3.157906236487419, 'r377': 4.2107495735447755e-08, 'r5256': 1.1038961426836573e-09}"
BFL1,DPS1,90042,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r378' 'r4057' 'r5257'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r378': 0.0, 'r4057': 0.0, 'r5257': 0.0}"
BFL1,DPS1,90042,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r378' 'r5257'],4.421068791578332,2021-05-11 05:00:00,4.421068762606741,1.1113457383743299e-09,2.7860250840002143e-08,"{'r92': 4.421068762606741, 'r378': 2.7860250840002143e-08, 'r5257': 1.1113457383743299e-09}"
BFL1,DPS1,90057,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r47' 'r92' 'r379' 'r4058' 'r5258'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r379': 0.0, 'r4058': 0.0, 'r5258': 0.0}"
BFL1,DPS1,90057,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r92' 'r379' 'r5258'],1.894743767819285,2021-05-11 05:00:00,1.8947437459273946,1.0750703857631403e-09,2.0816820598636885e-08,"{'r92': 1.8947437459273946, 'r379': 2.0816820598636885e-08, 'r5258': 1.0750703857631403e-09}"
BFL1,DPS1,90063,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r47' 'r92' 'r380' 'r4059' 'r5259'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r380': 0.0, 'r4059': 0.0, 'r5259': 0.0}"
BFL1,DPS1,90063,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r92' 'r380' 'r5259'],2.5263250237590467,2021-05-11 05:00:00,2.5263250075545285,1.1113457628718462e-09,1.509317538209454e-08,"{'r92': 2.5263250075545285, 'r380': 1.509317538209454e-08, 'r5259': 1.1113457628718462e-09}"
BFL1,DPS1,90065,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r381' 'r4060' 'r5260'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r381': 0.0, 'r4060': 0.0, 'r5260': 0.0}"
BFL1,DPS1,90065,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r381' 'r5260'],3.78948753563857,2021-05-11 05:00:00,3.789487506681768,1.0965457344084724e-09,2.7860254282860307e-08,"{'r92': 3.789487506681768, 'r381': 2.7860254282860307e-08, 'r5260': 1.0965457344084724e-09}"
BFL1,DPS1,90068,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r47' 'r92' 'r382' 'r4061' 'r5261'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r382': 0.0, 'r4061': 0.0, 'r5261': 0.0}"
BFL1,DPS1,90068,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r92' 'r382' 'r5261'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r382': 0.0, 'r5261': 0.0}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r2' 'r15' 'r46' 'r91' 'r444' 'r6072' 'r6387'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2': 0.0, 'r15': 0.0, 'r46': 0.0, 'r91': 0.0, 'r444': 0.0, 'r6072': 0.0, 'r6387': 0.0}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r2' 'r15' 'r91' 'r444' 'r6387'],0.0002380952380952381,2021-05-11 05:00:00,0.00023806081715707547,8.797187348109431e-10,3.3541219427775034e-08,"{'r2': 0.0, 'r15': 0.0, 'r91': 0.00023806081715707547, 'r444': 3.3541219427775034e-08, 'r6387': 8.797187348109431e-10}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r15' 'r91' 'r444' 'r6387'],5.0,2021-05-11 12:00:00,4.999999966184482,8.79374496003784e-10,3.293613106203439e-08,"{'r15': 0.0, 'r91': 4.999999966184482, 'r444': 3.293613106203439e-08, 'r6387': 8.79374496003784e-10}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r2' 'r15' 'r46' 'r91' 'r445' 'r6073' 'r6388'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2': 0.0, 'r15': 0.0, 'r46': 0.0, 'r91': 0.0, 'r445': 0.0, 'r6073': 0.0, 'r6388': 0.0}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r2' 'r15' 'r91' 'r445' 'r6388'],7.936507936507937e-05,2021-05-11 05:00:00,7.930561936581916e-05,9.402737964863205e-10,5.851972546373003e-08,"{'r2': 0.0, 'r15': 0.0, 'r91': 7.930561936581916e-05, 'r445': 5.851972546373003e-08, 'r6388': 9.402737964863205e-10}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r15' 'r91' 'r445' 'r6388'],2.0,2021-05-11 12:00:00,1.9999999441668752,9.395813247830866e-10,5.4893543181026265e-08,"{'r15': 0.0, 'r91': 1.9999999441668752, 'r445': 5.4893543181026265e-08, 'r6388': 9.395813247830866e-10}"
BFL1,DPS1,90601,dim1,2021-05-12 23:59:59,3.18,not_defined,0,['r47' 'r92' 'r383' 'r4062' 'r5262'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r383': 0.0, 'r4062': 0.0, 'r5262': 0.0}"
BFL1,DPS1,90601,dim1,2021-05-12 23:59:59,3.18,not_defined,0,['r92' 'r383' 'r5262'],3.157906279698808,2021-05-11 05:00:00,3.1579062687859287,1.1747688812573278e-09,9.738126408781976e-09,"{'r92': 3.1579062687859287, 'r383': 9.738126408781976e-09, 'r5262': 1.1747688812573278e-09}"
BFL1,DPS1,90604,dim1,2021-05-12 23:59:59,3.23,not_defined,0,['r47' 'r92' 'r386' 'r4065' 'r5265'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r386': 0.0, 'r4065': 0.0, 'r5265': 0.0}"
BFL1,DPS1,90604,dim1,2021-05-12 23:59:59,3.23,not_defined,0,['r92' 'r386' 'r5265'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r386': 0.0, 'r5265': 0.0}"
BFL1,DPS1,90605,dim1,2021-05-12 23:59:59,3.22,not_defined,0,['r47' 'r92' 'r387' 'r4066' 'r5266'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r387': 0.0, 'r4066': 0.0, 'r5266': 0.0}"
BFL1,DPS1,90605,dim1,2021-05-12 23:59:59,3.22,not_defined,0,['r92' 'r387' 'r5266'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r387': 0.0, 'r5266': 0.0}"
BFL1,DPS1,90640,dim1,2021-05-12 23:59:59,3.15,not_defined,0,['r47' 'r92' 'r388' 'r4067' 'r5267'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r388': 0.0, 'r4067': 0.0, 'r5267': 0.0}"
BFL1,DPS1,90640,dim1,2021-05-12 23:59:59,3.15,not_defined,0,['r92' 'r388' 'r5267'],4.421068791578332,2021-05-11 05:00:00,4.421068778597939,1.142177536210321e-09,1.1838221323074285e-08,"{'r92': 4.421068778597939, 'r388': 1.1838221323074285e-08, 'r5267': 1.142177536210321e-09}"
BFL1,DPS1,91001,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r47' 'r92' 'r389' 'r4068' 'r5268'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r389': 0.0, 'r4068': 0.0, 'r5268': 0.0}"
BFL1,DPS1,91001,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r92' 'r389' 'r5268'],3.78948753563857,2021-05-11 05:00:00,3.7894874779394385,1.1265507287670304e-09,5.6572583434029194e-08,"{'r92': 3.7894874779394385, 'r389': 5.6572583434029194e-08, 'r5268': 1.1265507287670304e-09}"
BFL1,DPS1,91006,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r390' 'r4069' 'r5269'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r390': 0.0, 'r4069': 0.0, 'r5269': 0.0}"
BFL1,DPS1,91006,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r390' 'r5269'],3.78948753563857,2021-05-11 05:00:00,3.789487515974645,1.1832094101920814e-09,1.848071986297644e-08,"{'r92': 3.789487515974645, 'r390': 1.848071986297644e-08, 'r5269': 1.1832094101920814e-09}"
BFL1,DPS1,91007,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r391' 'r4070' 'r5270'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r391': 0.0, 'r4070': 0.0, 'r5270': 0.0}"
BFL1,DPS1,91007,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r391' 'r5270'],3.78948753563857,2021-05-11 05:00:00,3.789487515983074,1.1747688727418872e-09,1.8480719862975065e-08,"{'r92': 3.789487515983074, 'r391': 1.8480719862975065e-08, 'r5270': 1.1747688727418872e-09}"
BFL1,DPS1,91008,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r47' 'r92' 'r392' 'r4071' 'r5271'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r392': 0.0, 'r4071': 0.0, 'r5271': 0.0}"
BFL1,DPS1,91008,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r92' 'r392' 'r5271'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r392': 0.0, 'r5271': 0.0}"
BFL1,DPS1,91010,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r47' 'r92' 'r393' 'r4072' 'r5272'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r393': 0.0, 'r4072': 0.0, 'r5272': 0.0}"
BFL1,DPS1,91010,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r92' 'r393' 'r5272'],1.894743767819285,2021-05-11 05:00:00,1.8947437515168315,1.2092748269447395e-09,1.509317891110617e-08,"{'r92': 1.8947437515168315, 'r393': 1.509317891110617e-08, 'r5272': 1.2092748269447395e-09}"
BFL1,DPS1,91011,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r47' 'r92' 'r394' 'r4073' 'r5273'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r394': 0.0, 'r4073': 0.0, 'r5273': 0.0}"
BFL1,DPS1,91011,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r92' 'r394' 'r5273'],2.5263250237590467,2021-05-11 05:00:00,1.8500265377600512e-06,1.103237805087349e-09,2.5263231726292714,"{'r92': 1.8500265377600512e-06, 'r394': 2.5263231726292714, 'r5273': 1.103237805087349e-09}"
BFL1,DPS1,91016,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r395' 'r4074' 'r5274'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r395': 0.0, 'r4074': 0.0, 'r5274': 0.0}"
BFL1,DPS1,91016,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r395' 'r5274'],5.684231303457855,2021-05-11 05:00:00,5.684231283785371,1.1917720987582267e-09,1.8480716333710858e-08,"{'r92': 5.684231283785371, 'r395': 1.8480716333710858e-08, 'r5274': 1.1917720987582267e-09}"
BFL1,DPS1,91020,dim1,2021-05-12 23:59:59,3.0,not_defined,0,['r47' 'r92' 'r396' 'r4075' 'r5275'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r396': 0.0, 'r4075': 0.0, 'r5275': 0.0}"
BFL1,DPS1,91020,dim1,2021-05-12 23:59:59,3.0,not_defined,0,['r92' 'r396' 'r5275'],1.2631625118795233,2021-05-11 05:00:00,1.5122127566744854e-07,1.0815021507057458e-09,1.2631623595767458,"{'r92': 1.5122127566744854e-07, 'r396': 1.2631623595767458, 'r5275': 1.0815021507057458e-09}"
BFL1,DPS1,91024,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r47' 'r92' 'r397' 'r4076' 'r5276'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r397': 0.0, 'r4076': 0.0, 'r5276': 0.0}"
BFL1,DPS1,91024,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r92' 'r397' 'r5276'],1.894743767819285,2021-05-11 05:00:00,1.8947437428238763,1.1664479470735558e-09,2.3828963877644843e-08,"{'r92': 1.8947437428238763, 'r397': 2.3828963877644843e-08, 'r5276': 1.1664479470735558e-09}"
BFL1,DPS1,91030,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r47' 'r92' 'r398' 'r4077' 'r5277'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r398': 0.0, 'r4077': 0.0, 'r5277': 0.0}"
BFL1,DPS1,91030,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r92' 'r398' 'r5277'],3.157906279698808,2021-05-11 05:00:00,3.157906254743301,1.1265507365980717e-09,2.3828949780096137e-08,"{'r92': 3.157906254743301, 'r398': 2.3828949780096137e-08, 'r5277': 1.1265507365980717e-09}"
BFL1,DPS1,91101,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r47' 'r92' 'r399' 'r4078' 'r5278'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r399': 0.0, 'r4078': 0.0, 'r5278': 0.0}"
BFL1,DPS1,91101,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r92' 'r399' 'r5278'],2.5263250237590467,2021-05-11 05:00:00,2.526324989099158,1.1265507483466734e-09,3.35333357206842e-08,"{'r92': 2.526324989099158, 'r399': 3.35333357206842e-08, 'r5278': 1.1265507483466734e-09}"
BFL1,DPS1,91103,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r400' 'r4079' 'r5279'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r400': 0.0, 'r4079': 0.0, 'r5279': 0.0}"
BFL1,DPS1,91103,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r400' 'r5279'],1.894743767819285,2021-05-11 05:00:00,1.8947437245928511,1.118896621156486e-09,4.210753986056982e-08,"{'r92': 1.8947437245928511, 'r400': 4.210753986056982e-08, 'r5279': 1.118896621156486e-09}"
BFL1,DPS1,91104,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r401' 'r4080' 'r5280'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r401': 0.0, 'r4080': 0.0, 'r5280': 0.0}"
BFL1,DPS1,91104,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r401' 'r5280'],3.157906279698808,2021-05-11 05:00:00,3.1579062364570003,1.1343103252043919e-09,4.210749573550027e-08,"{'r92': 3.1579062364570003, 'r401': 4.210749573550027e-08, 'r5280': 1.1343103252043919e-09}"
BFL1,DPS1,91105,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r47' 'r92' 'r402' 'r4081' 'r5281'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r402': 0.0, 'r4081': 0.0, 'r5281': 0.0}"
BFL1,DPS1,91105,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r92' 'r402' 'r5281'],2.5263250237590467,2021-05-11 05:00:00,2.5263249891068194,1.1188966018401974e-09,3.353333572067277e-08,"{'r92': 2.5263249891068194, 'r402': 3.353333572067277e-08, 'r5281': 1.1188966018401974e-09}"
BFL1,DPS1,91106,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r403' 'r4082' 'r5282'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r403': 0.0, 'r4082': 0.0, 'r5282': 0.0}"
BFL1,DPS1,91106,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r403' 'r5282'],3.157906279698808,2021-05-11 05:00:00,3.1579062507042486,1.1343103252038228e-09,2.7860259103119405e-08,"{'r92': 3.1579062507042486, 'r403': 2.7860259103119405e-08, 'r5282': 1.1343103252038228e-09}"
BFL1,DPS1,91107,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r404' 'r4083' 'r5283'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r404': 0.0, 'r4083': 0.0, 'r5283': 0.0}"
BFL1,DPS1,91107,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r404' 'r5283'],3.78948753563857,2021-05-11 05:00:00,3.7894875066281646,1.1501546580947738e-09,2.7860254282882013e-08,"{'r92': 3.7894875066281646, 'r404': 2.7860254282882013e-08, 'r5283': 1.1501546580947738e-09}"
BFL1,DPS1,91108,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r47' 'r92' 'r405' 'r4084' 'r5284'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r405': 0.0, 'r4084': 0.0, 'r5284': 0.0}"
BFL1,DPS1,91108,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r92' 'r405' 'r5284'],1.894743767819285,2021-05-11 05:00:00,1.8947437458602832,1.1421775822141659e-09,2.081682059868723e-08,"{'r92': 1.8947437458602832, 'r405': 2.081682059868723e-08, 'r5284': 1.1421775822141659e-09}"
BFL1,DPS1,91201,dim1,2021-05-12 23:59:59,3.02,not_defined,0,['r47' 'r92' 'r406' 'r4085' 'r5285'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r406': 0.0, 'r4085': 0.0, 'r5285': 0.0}"
BFL1,DPS1,91201,dim1,2021-05-12 23:59:59,3.02,not_defined,0,['r92' 'r406' 'r5285'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r406': 0.0, 'r5285': 0.0}"
BFL1,DPS1,91202,dim1,2021-05-12 23:59:59,3.02,not_defined,0,['r47' 'r92' 'r407' 'r4086' 'r5286'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r407': 0.0, 'r4086': 0.0, 'r5286': 0.0}"
BFL1,DPS1,91202,dim1,2021-05-12 23:59:59,3.02,not_defined,0,['r92' 'r407' 'r5286'],2.5263250237590467,2021-05-11 05:00:00,2.5263248419080524,1.075070367921235e-09,1.8077592589182643e-07,"{'r92': 2.5263248419080524, 'r407': 1.8077592589182643e-07, 'r5286': 1.075070367921235e-09}"
BFL1,DPS1,91203,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r47' 'r92' 'r408' 'r4087' 'r5287'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r408': 0.0, 'r4087': 0.0, 'r5287': 0.0}"
BFL1,DPS1,91203,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r92' 'r408' 'r5287'],1.894743767819285,2021-05-11 05:00:00,1.8947436805672926,1.075070385763941e-09,8.617691852838046e-08,"{'r92': 1.8947436805672926, 'r408': 8.617691852838046e-08, 'r5287': 1.075070385763941e-09}"
BFL1,DPS1,91204,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r47' 'r92' 'r409' 'r4088' 'r5288'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r409': 0.0, 'r4088': 0.0, 'r5288': 0.0}"
BFL1,DPS1,91204,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r92' 'r409' 'r5288'],1.2631625118795233,2021-05-11 05:00:00,1.2631624542246054,1.0821348060253351e-09,5.657278282090385e-08,"{'r92': 1.2631624542246054, 'r409': 5.657278282090385e-08, 'r5288': 1.0821348060253351e-09}"
BFL1,DPS1,91205,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r410' 'r4089' 'r5289'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r410': 0.0, 'r4089': 0.0, 'r5289': 0.0}"
BFL1,DPS1,91205,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r410' 'r5289'],1.894743767819285,2021-05-11 05:00:00,1.8947437246224512,1.0892926095205755e-09,4.210753986042784e-08,"{'r92': 1.8947437246224512, 'r410': 4.210753986042784e-08, 'r5289': 1.0892926095205755e-09}"
BFL1,DPS1,91206,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r47' 'r92' 'r411' 'r4090' 'r5290'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r411': 0.0, 'r4090': 0.0, 'r5290': 0.0}"
BFL1,DPS1,91206,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r92' 'r411' 'r5290'],3.78948753563857,2021-05-11 05:00:00,3.7894874779766856,1.0892925729068584e-09,5.657258343394407e-08,"{'r92': 3.7894874779766856, 'r411': 5.657258343394407e-08, 'r5290': 1.0892925729068584e-09}"
BFL1,DPS1,91207,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r47' 'r92' 'r412' 'r4091' 'r5291'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r412': 0.0, 'r4091': 0.0, 'r5291': 0.0}"
BFL1,DPS1,91207,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r92' 'r412' 'r5291'],1.2631625118795233,2021-05-11 05:00:00,1.263162424620242,1.0821348060182975e-09,8.617715018328949e-08,"{'r92': 1.263162424620242, 'r412': 8.617715018328949e-08, 'r5291': 1.0821348060182975e-09}"
BFL1,DPS1,91208,dim1,2021-05-12 23:59:59,3.02,not_defined,0,['r47' 'r92' 'r413' 'r4092' 'r5292'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r413': 0.0, 'r4092': 0.0, 'r5292': 0.0}"
BFL1,DPS1,91208,dim1,2021-05-12 23:59:59,3.02,not_defined,0,['r92' 'r413' 'r5292'],1.894743767819285,2021-05-11 05:00:00,1.894743585953563,1.0892926094932819e-09,1.807764340395072e-07,"{'r92': 1.894743585953563, 'r413': 1.807764340395072e-07, 'r5292': 1.0892926094932819e-09}"
BFL1,DPS1,91210,dim1,2021-05-12 23:59:59,3.27,not_defined,0,['r47' 'r92' 'r414' 'r4093' 'r5293'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r414': 0.0, 'r4093': 0.0, 'r5293': 0.0}"
BFL1,DPS1,91210,dim1,2021-05-12 23:59:59,3.27,not_defined,0,['r92' 'r414' 'r5293'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r414': 0.0, 'r5293': 0.0}"
BFL1,DPS3,91301,dim1,2021-05-12 23:59:59,2.97,not_defined,0,['r2' 'r15' 'r46' 'r91' 'r446' 'r6074' 'r6389'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2': 0.0, 'r15': 0.0, 'r46': 0.0, 'r91': 0.0, 'r446': 0.0, 'r6074': 0.0, 'r6389': 0.0}"
BFL1,DPS3,91301,dim1,2021-05-12 23:59:59,2.97,not_defined,0,['r2' 'r15' 'r91' 'r446' 'r6389'],0.0003968253968253968,2021-05-11 05:00:00,1.7249302826597444e-07,8.890136989225922e-10,0.00039665201478343196,"{'r2': 0.0, 'r15': 0.0, 'r91': 1.7249302826597444e-07, 'r446': 0.00039665201478343196, 'r6389': 8.890136989225922e-10}"
BFL1,DPS3,91301,dim1,2021-05-12 23:59:59,2.97,not_defined,0,['r15' 'r91' 'r446' 'r6389'],8.0,2021-05-11 12:00:00,1.64684769942361e-07,8.888674380161651e-10,7.999999834426363,"{'r15': 0.0, 'r91': 1.64684769942361e-07, 'r446': 7.999999834426363, 'r6389': 8.888674380161651e-10}"
BFL1,DPS3,91302,dim1,2021-05-12 23:59:59,2.98,not_defined,0,['r2' 'r15' 'r46' 'r91' 'r447' 'r6075' 'r6390'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2': 0.0, 'r15': 0.0, 'r46': 0.0, 'r91': 0.0, 'r447': 0.0, 'r6075': 0.0, 'r6390': 0.0}"
BFL1,DPS3,91302,dim1,2021-05-12 23:59:59,2.98,not_defined,0,['r2' 'r15' 'r91' 'r447' 'r6390'],0.0003968253968253968,2021-05-11 05:00:00,0.00019913679317433894,9.242742934883898e-10,0.0001976876793767644,"{'r2': 0.0, 'r15': 0.0, 'r91': 0.00019913679317433894, 'r447': 0.0001976876793767644, 'r6390': 9.242742934883898e-10}"
BFL1,DPS3,91302,dim1,2021-05-12 23:59:59,2.98,not_defined,0,['r15' 'r91' 'r447' 'r6390'],9.0,2021-05-11 12:00:00,0.8800121167637087,9.237698026731813e-10,8.119987882312522,"{'r15': 0.0, 'r91': 0.8800121167637087, 'r447': 8.119987882312522, 'r6390': 9.237698026731813e-10}"
