type,resources,fc,ds,ead,first_cpt,base_cost,zipcode,sc,index,optimal_flow
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,91601,LGB5,r3939,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.64,91602,LGB5,r3940,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.65,91604,LGB5,r3941,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.66,91605,LGB5,r3942,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.65,91606,LGB5,r3943,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.65,91607,LGB5,r3944,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.37,91702,LGB5,r3945,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.41,91706,LGB5,r3946,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.37,91722,LGB5,r3947,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.36,91723,LGB5,r3948,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.45,91731,LGB5,r3949,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.43,91732,LGB5,r3950,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.45,91733,LGB5,r3951,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.34,91741,LGB5,r3952,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.42,91746,LGB5,r3953,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.51,91754,LGB5,r3954,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.49,91755,LGB5,r3955,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.47,91770,LGB5,r3956,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.48,91775,LGB5,r3957,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.48,91776,LGB5,r3958,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,91780,LGB5,r3959,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.39,91790,LGB5,r3960,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.5,91801,LGB5,r3961,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.51,91803,LGB5,r3962,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.56,90012,LGB5,r3963,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.56,90013,LGB5,r3964,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.57,90014,LGB5,r3965,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.58,90017,LGB5,r3966,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.51,90022,LGB5,r3967,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.58,90026,LGB5,r3968,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.59,90027,LGB5,r3969,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.61,90028,LGB5,r3970,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.59,90029,LGB5,r3971,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,90031,LGB5,r3972,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.52,90032,LGB5,r3973,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,90033,LGB5,r3974,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.57,90039,LGB5,r3975,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.54,90041,LGB5,r3976,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.53,90042,LGB5,r3977,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.58,90057,LGB5,r3978,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.53,90063,LGB5,r3979,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,90065,LGB5,r3980,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.62,90068,LGB5,r3981,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.45,90601,LGB5,r3982,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.45,90602,LGB5,r3983,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.43,90603,LGB5,r3984,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.44,90604,LGB5,r3985,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.45,90605,LGB5,r3986,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.49,90640,LGB5,r3987,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.51,91001,LGB5,r3988,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.44,91006,LGB5,r3989,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.45,91007,LGB5,r3990,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.41,91008,LGB5,r3991,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.41,91010,LGB5,r3992,0.0
